107	3r4/pbp1k3/1p2p3/nP1p4/3P2p1/2P3N1/P2NPPPP/R3KB1R w KQ - 1 22	0.5
107	5r2/pbp1k3/1p2p3/nP1p4/3P4/2P3NR/P2NPPP1/R3KB2 w Q - 1 24	0.5
107	8/pbp1k3/1p2p3/nP1p4/3P4/2P1P1N1/P2N1PP1/R3KB2 w Q - 1 28	0.5
107	8/pbp1k3/1p1np3/1P1p4/3P4/2PBP1N1/P2N1PP1/2KR4 w - - 5 30	0.5
108	1k1r2r1/ppp4Q/3p4/5B2/8/2P5/P1n2P1P/2B2R1K b - - 0 19	0.5
108	1k1r2r1/ppp2Q2/3p4/5B2/8/2P5/P1n2P1P/2B2R1K b - - 8 23	0.5
108	1k1rr3/ppp2Q2/3p4/5B2/8/2P5/P1n2P1P/2B2R1K b - - 12 25	0.5
109	rnbq1rk1/ppp2p1p/3bpnp1/8/3P4/2N1BN2/PPP1P1PP/R2QKB1R w KQ - 5 8	1.0
109	r2q1rk1/pppb1p1p/2nbpnp1/8/3P4/P1N1BN2/1PP1P1PP/2RQKB1R w K - 1 10	1.0
109	2rqr1k1/pppb1p1p/2nbpnp1/8/3P4/P1N1BNP1/1PP1P1BP/2RQK2R w K - 3 12	1.0
110	4r1k1/p5p1/1p6/2p5/5P2/3q4/8/K1R5 b - - 0 34	0.5
111	3r1rk1/pp2bppp/8/2p1N3/2B2P2/4B3/PPR3PP/6K1 b - - 0 17	0.5
111	5rk1/1p2bppp/8/p1p1N3/2B2P2/4B1K1/PPR3PP/3r4 b - - 1 19	0.5
111	5k2/1p4pp/8/2pBN3/p4r2/8/PP4PP/4K3 b - - 1 27	0.5
111	8/1B2k1pp/1N6/2p1r3/8/P6P/P4KP1/8 b - - 2 33	0.5
111	8/1B3kpp/4r3/2p5/5N2/P6P/P4KP1/8 b - - 6 35	0.5
112	r1b5/ppppkp2/5p2/2n5/1P6/2P1P1P1/P2K1P2/7q b - - 0 24	0.0
112	r1b5/ppppkp2/5p2/8/Kn6/4P1P1/5P2/1q6 b - - 3 30	0.0
112	r1b5/1pppkp2/2n2p2/p7/6P1/K3P3/5P2/1q6 b - - 0 32	0.0
113	r3kbn1/ppp1qpp1/8/P2p4/3n2P1/8/1PPNPPP1/R1BQKB1r w Qq - 0 10	0.0
113	r3kbn1/ppp2pp1/8/P2p4/3q2P1/8/1PP1PPP1/R1B1KB1r w Qq - 0 12	0.0
116	r4rk1/pppq1ppb/2nbp3/6B1/3P4/2P2N2/PP3PPP/RN3RK1 w - - 2 15	0.5
116	3r1rk1/pppq1pp1/2nbp3/8/3P4/2Pb1N2/PP1N1PPP/R4RK1 w - - 0 17	0.5
116	3r1rk1/ppp2pp1/2n1p3/3q4/3PNb2/2Pb1N2/PP3PPP/R3R1K1 w - - 4 19	0.5
117	r2k3r/ppp3pp/5n2/8/3n1P2/2N4B/PPP1PP1P/2KR3R b - - 2 12	0.5
117	rk5r/pp4pp/5n2/2p5/5P2/2N5/PPP1BP1P/1K1R3R b - - 2 16	0.5
117	R7/pp5p/k7/P1R2P2/8/8/KPP5/4r3 b - - 0 28	0.5
117	R7/pp5p/8/kPK2P2/8/8/1P6/8 b - - 1 36	0.5
118	rn2k3/pp3ppr/2p2n2/8/3qP1b1/P2B4/P1P2PPP/R1B2RK1 w - - 2 12	0.0
118	4k3/rp3ppr/n1p5/4P3/4nPb1/P3q3/P1P2RPP/R5K1 w - - 1 18	0.0
118	4k3/1p3pp1/2p5/2n1P3/r5b1/P5K1/P1P3P1/5q2 w - - 6 26	0.0
118	4k3/1p3pp1/2p5/2n1P3/2P3b1/8/r5PK/5q2 w - - 0 28	0.0
119	3rkb1r/pp3ppp/2n2n2/3pp1N1/8/2N1B1P1/PPP1PP2/R2Q1RK1 b k - 1 11	1.0
119	3rk1r1/pp2bppp/2n2n2/3ppQN1/8/2N1B1P1/PPP1PP2/R4RK1 b - - 5 13	1.0
119	6r1/p2R2pp/4Qp2/4p1k1/8/4P1P1/PPP1P3/6K1 b - - 1 25	1.0
124	2kr1b2/pp2q1pp/4bn2/1NppQ3/8/1P3N2/P1PP1PPP/R4RK1 b - - 0 16	0.5
124	4rb2/Np1kq1pp/4bn2/2ppQ1N1/8/1P6/P1PP1PPP/R4RK1 b - - 2 18	0.5
125	8/1R6/2k2p2/4p3/p3P3/6P1/PP3P2/7K w - - 1 33	0.5
125	8/8/5R2/4p3/p2kP3/6P1/PP3P2/7K w - - 1 35	0.5
126	3r1kr1/1p4p1/4p2p/pBp1N3/3pn3/8/PPP2PPP/1RK2R2 w - - 2 23	0.5
127	r1bq1rk1/p1pp1pp1/1pnbpn1p/8/2PP1P2/2N1BN1P/PP2P1P1/R2QKB1R w KQ - 3 8	0.0
128	5b2/p4krp/8/8/8/2P2N2/P4PPP/2KR3R w - - 0 22	0.5
128	3R4/p6p/5k2/8/8/b1P2N2/P1K2PrP/4R3 w - - 2 26	0.5
128	8/7R/5k2/p7/3P4/8/P1K4P/8 w - - 0 32	0.5
128	8/8/4k3/8/R2P4/8/P1K4P/8 w - - 1 34	0.5
128	8/8/3k4/R7/3P4/3K4/P6P/8 w - - 5 36	0.5
129	r3k3/1ppb1pp1/4p3/p3P2n/2P1N3/4B2P/1P4PK/R3R3 b q - 0 22	0.5
129	2kr4/1ppb1pp1/4p3/2N1P2n/p1P5/4B2P/1P4PK/3RR3 b - - 3 24	0.5
130	r1b1kb1r/p1p1pppp/2pn4/4Q1B1/8/P7/1PP2PPP/RN2K1NR b KQkq - 3 9	1.0
130	3rkb1r/p1p1pppp/2pnb3/4Q1B1/8/P4N2/1PP2PPP/RN3RK1 b k - 7 11	1.0
130	4kb1r/p1Q1ppp1/2p4p/4N3/8/P3P3/1PPN2KP/R4R2 b k - 0 17	1.0
134	5Qn1/1p1kp1pp/8/1b2B3/4p3/2P5/P4PPP/R3K2R b KQ - 2 20	1.0
134	4n3/1p1kpQpp/8/1b2B3/4p3/2P5/P4PPP/2R1K2R b K - 6 22	1.0
136	7r/pp3kb1/3p1p2/5p1p/2RP4/8/PP3PPP/3QR1K1 b - - 0 20	1.0
136	1r6/ppR3b1/3p1pk1/5p1p/3P4/5Q2/PP3PPP/4R1K1 b - - 4 22	1.0
136	5rk1/pR4b1/3p1p2/5p1Q/3P4/8/PP3PPP/4R1K1 b - - 0 26	1.0
137	7k/5R2/1p6/3B2pp/8/2N5/PP2P3/4K3 w - - 0 29	0.5
137	8/8/1R6/3B4/4Nk2/7p/PP2P3/4K3 w - - 0 35	0.5
137	8/8/3R4/3Bk3/4N3/8/PP2P2p/4K3 w - - 0 37	0.5
140	3Q2nk/p4pp1/7p/8/3P4/7P/PP3PP1/4KB1R b K - 0 27	1.0
140	3Q2n1/p4B1k/6pp/8/3P4/7P/PP3PP1/4K2R b K - 0 29	1.0
141	8/6kp/5pp1/p1B5/P1B4P/2P5/3r2P1/6KR w - - 1 32	0.5
143	r2qk2r/p1p3pp/1pn2n2/3p1B2/4p3/2N2N1P/PPPP2P1/R1BQR1K1 b kq - 1 11	1.0
143	5rk1/p3Qnp1/1pp5/3p3p/3B4/2NP3P/PP4P1/5R1K b - - 1 25	1.0
143	5R2/p5pk/1p6/2pNQ2p/3p4/3P3P/PP4P1/7K b - - 0 29	1.0
144	1r4k1/p4pp1/8/8/P3p3/1P4P1/1P3PKP/4qB2 w - - 2 31	0.5
144	6k1/5pp1/8/p7/P3p3/1P4PP/1P2rPK1/4q3 w - - 0 35	0.5
146	1r1qk2r/pp1b1ppp/2n5/2bn4/8/N7/PPP1P1PP/R3KB1R w k - 0 13	0.0
146	1r3rk1/pp1b1ppp/2n5/2bn2q1/2N5/8/PPP1P1PP/R2K1B1R w - - 4 15	0.0
148	3rk1nr/2p2p1p/pp4p1/4P3/1P2p2q/7N/P1PB1PPP/R2QK2R w k - 0 13	0.5
148	3r1rk1/2p1np1p/pp4p1/4P3/1P2p2q/7N/P1PB1PPP/R2Q2KR w - - 4 15	0.5
148	8/5pkp/pB4p1/8/8/8/P1r2PPP/3R2KR w - - 0 27	0.5
148	8/4k2p/p5pP/5p2/3B4/7R/P4PP1/6K1 w - - 0 37	0.5
149	r1b5/ppkp4/2p5/4P3/8/5P2/q1P1RK1P/8 w - - 0 34	0.5
151	2rq2k1/ppp2ppp/5n2/3p4/3n2b1/2NBR3/PP1Q1PPP/5RK1 b - - 2 16	0.5
151	2rq3k/pp3pp1/5n2/2pp4/3n2b1/2NBR3/PP1Q1PPP/5RK1 b - - 1 18	0.5
151	2rq3k/pp4p1/5np1/3p4/2pQ2b1/2N1R3/PP3PPP/5RK1 b - - 0 20	0.5
152	r4rk1/pp1nbp1p/2p2n2/8/5B2/2N2N2/PPP2PB1/2KR3R b - - 6 12	1.0
152	4rrk1/pp3p1p/2p2n1R/4n3/3R1B2/2N5/PPP2PB1/1K6 b - - 0 16	1.0
152	4k3/R7/4B3/2p1B2p/8/2N5/PPP2n2/1K6 b - - 0 28	1.0
154	r7/p1p5/4k3/3n4/3n4/P7/1PPP1PPP/R1B3K1 w - - 0 28	0.5
154	r7/p1p5/4k3/8/2P2n2/P7/1P1PnPPP/R1B4K w - - 3 30	0.5
154	6r1/p1p5/4k3/8/2P5/P2n2P1/1P1PnPKP/R1B5 w - - 3 32	0.5
154	5r2/p1p5/4k3/8/2Pn2P1/P2n1P1P/1P1P2K1/1R6 w - - 3 36	0.5
