2r3k1/p3p2p/1p2P1p1/3P4/1Q4n1/2N2rPP/P7/R1K1R3 w - - 1 27	0.703287
6k1/p3p2p/1p2P1p1/2rP4/1Q4P1/5rP1/P7/RK2R3 w - - 2 29	0.704127
6k1/4p2p/1Q2P1p1/p2r4/6P1/5rP1/P7/RKR5 w - - 0 31	0.709729
6k1/4Q2p/4P1p1/p7/6P1/2r2rP1/P7/RKR5 w - - 1 33	0.726679
3Q1rk1/4P2p/6p1/p7/6P1/6P1/P7/RKr5 w - - 0 35	0.737966
3Q4/6kp/6p1/p7/6P1/6P1/P7/R1K5 w - - 1 37	0.738370
rnbqk1nr/3p1p2/p3p2p/1pB5/8/8/PPPPP1PP/RNBQKBNR b KQkq - 0 6	0.433662
rnb1k1nr/3p1p2/p3p2p/1pB5/4q3/5NP1/PPPPP2P/RNBQKB1R b KQkq - 2 8	0.441182
rnb1k2r/3p1p2/p3pn1p/1pB2q2/3P4/2N2NP1/PPP1P2P/R1BQKB1R b KQkq - 0 10	0.447011
r3k2r/1b1p1p2/p1n1pn1p/1pB2q2/3P4/2N2NP1/PPP1P1BP/R1BQ1RK1 b kq - 4 12	0.449333
3rk2r/1b3p2/p1nBpn1p/1p1p1q2/3P1B2/2N2NP1/PPP1P1BP/R2Q1RK1 b k - 1 14	0.443477
3rk2r/1b3p2/p1n1pn1p/3p1q2/3P1B2/B1p2NP1/PPP1P1BP/R2Q1RK1 b k - 1 16	0.376297
3rk2r/1b3p2/p1n1p2p/3p1q2/3P1B2/B1nQ1NP1/P1P1P1BP/R4RK1 b k - 1 18	0.380893
3rk2r/1b3p2/p1n1p1qp/2Bp4/3PnB2/3Q1NP1/P1P1P1BP/3R1RK1 b k - 5 20	0.388650
3rk2r/1b3p2/4p1qp/p1BpB3/3Pn3/3Q2P1/P1P1P1BP/3R1RK1 b k - 0 22	0.410085
4k1r1/1b1r1p2/4p1qp/pQBpB3/3PB3/6P1/P1P1P2P/3R1RK1 b - - 0 24	0.416532
4k1r1/1b1r1p2/4p1qp/Q1B1B3/2PP4/4p1P1/P3P2P/3R1RK1 b - - 0 26	0.388217
4k1r1/3r1p2/6qp/Q1BPB3/4b3/4p1P1/P3P2P/3R1RK1 b - - 0 28	0.405575
4k2B/3r1p2/7p/Q1BP3q/4b3/4p1P1/P3P3/3R1RK1 b - - 0 30	0.000276
rnb4r/pppkq1pp/5n2/2b2P2/7P/8/PPP1P1P1/RNB1KBNR b KQ - 0 7	0.044537
r1b1k2r/ppp1q1pp/2n2n2/2b2P2/1P5P/5N2/P1P1P1P1/RNB1KB1R b KQ - 0 9	0.045977
r1b1k1r1/ppp1q1pp/5n2/2b2P2/1P5P/5N2/P3P1P1/RNB1KB1R b KQ - 0 11	0.066194
r1b1k1r1/ppp1q1pp/5n2/5P2/7P/5N2/P2NP1P1/R3KB1R b KQ - 0 13	0.070470
r3k1r1/ppp1q1pp/5n2/8/3N3P/3b4/P2NP1P1/2KR1B1R b - - 3 15	0.000276
rnbqkbnr/1pp1pppp/p7/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3	0.500000
r1bqkb1r/1pp1pppp/p1n2n2/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R w KQkq - 4 5	0.502500
2rqkb1r/1pp1pppp/p1n1bn2/3p4/3P4/2NBPN2/PPP2PPP/R1BQ1RK1 w k - 8 7	0.523988
2rqkb1r/1pp1pppp/p1n1b3/8/3Pn3/2N2N2/PPP2PPP/R1BQ1RK1 w k - 0 9	0.520578
2rqkb1r/1pp1ppp1/p1n4p/8/2bPNB2/5N2/PPP2PPP/R2Q1RK1 w k - 2 11	0.529549
2rqk2r/1pp2pp1/p1nbp2p/8/2bPNB2/2P2N2/PP3PPP/R2QR1K1 w k - 1 13	0.519336
2rq1rk1/2p2pp1/p1pbp2p/8/2bPNB2/2P5/PP3PPP/R2QR1K1 w - - 0 15	0.523679
2r2rk1/2p1qpp1/p1p1p2p/8/2bPNQ2/2P5/PP3PPP/R3R1K1 w - - 1 17	0.522439
2r2rk1/2p1qpp1/p1p1p2p/4Q3/2bPN3/2P5/1P3PPP/3RR1K1 w - - 2 19	0.500625
3r1rk1/2p2pp1/p1p1p2p/2N1Q1q1/2bPR3/2P5/1P3PPP/3R2K1 w - - 6 21	0.493127
3r1rk1/2p3p1/p1p1pp1p/2N1R3/2bP4/1PP5/5PPP/3R2K1 w - - 0 23	0.516538
3r1rk1/2p3p1/p1p1Np1p/8/3P4/1bP1R3/5PPP/3R2K1 w - - 0 25	0.516538
5rk1/2p3p1/p1N2p1p/8/3P2b1/2P1R3/5PPP/6K1 w - - 1 27	0.511866
1r4k1/N1p1R1p1/p4p1p/8/3P2b1/2P5/5PPP/6K1 w - - 5 29	0.477561
6k1/N1p1R1p1/p4p1p/5b2/3P4/2P3P1/5PKP/1r6 w - - 3 31	0.506873
rnb2b1r/pp3kpp/2p1p3/3n4/4K3/8/PPP1BPPP/RNB3NR w - - 0 9	0.490005
r1b4r/pp1n1kpp/2pbp3/3n4/4K3/4BN2/PPP1BPPP/RN5R w - - 4 11	0.501250
r1b1r3/pp3kpp/2pbpn2/3n4/4K3/4BN2/PPPNBPPP/R3R3 w - - 8 13	0.481285
r3r3/pp1b1kpp/2pbpn2/8/1n2N3/3KBN2/PPP1BPPP/R3R3 w - - 12 15	0.397367
r3r1k1/pp1b2pp/2pbp3/8/1n2n3/4BN2/PPP1BPPP/R1K1R3 w - - 2 17	0.397627
r3r1k1/pp1b2pp/2pbp3/8/3Bnn2/5N2/PPP1BPPP/RK2R3 w - - 6 19	0.406084
r3r1k1/pp1b3p/2pbpp2/8/2B2n2/5N2/PPP2PPP/RK2R3 w - - 0 21	0.408240
3rr1k1/pp1b3p/2pbpp2/3n4/8/3B1N2/PPP2PPP/RK1R4 w - - 4 23	0.407429
3rr1k1/pp1b3p/2p1p3/3n1p2/5b2/3B1N1P/PPP2PP1/RK2R3 w - - 0 25	0.411776
3rr1k1/pp1b3p/2p1p3/4Rp2/5n2/3B3P/PPP2PP1/RK6 w - - 1 27	0.410138
3rr3/p2b2kp/2p1p3/Rp3p2/2B2n2/7P/PPP2PP1/RK6 w - - 0 29	0.399716
r3r3/p2b2kp/2p1p3/R4p2/Pp3n2/1B5P/1PP2PP1/RK6 w - - 0 31	0.388189
r3r3/p2b2kp/2p1p3/R4pn1/Pp6/1B3PP1/1PP5/RK6 w - - 1 33	0.367976
r3r3/p2b2kp/2p1p3/4Rp2/Pp3P2/1B4n1/1PP5/RK6 w - - 0 35	0.354994
r3r3/p2b2kp/2p1p3/4Rp1n/P1B2P2/2p5/1P6/RK6 w - - 0 37	0.328382
2bqkbnr/1p1ppppp/r1p5/Q3P3/P7/8/1Pn1KPPP/RNB2BNR b k - 0 7	0.269072
2bqkbnr/1p1ppppp/2p5/4r3/P7/4B3/RPn1KPPP/1N3BNR b k - 1 9	0.269072
2bqkb1r/1p1ppppp/2p2n2/8/P3r3/2N1BN2/RPn1KPPP/5B1R b k - 5 11	0.273432
2bqkb1r/1p1ppppp/2p2n2/4N3/Pr6/2N1BK2/RPn2PPP/5B1R b k - 9 13	0.273488
2bqkb1r/1p2pppp/2p2n2/3pN3/Pr1B4/2NB1K2/RP3PPP/7R b k - 0 15	0.279973
3qkb1r/1p2pppp/2p1bn2/3pN3/P2r4/2NB1K2/1P3PPP/R3R3 b k - 3 17	0.279139
4kb1r/1p2ppp1/2pqbn1p/3pN3/P2r4/2NB2K1/1P3PPP/3RR3 b k - 3 19	0.262241
4kbr1/1p2pNp1/2pqb2p/3p4/P2rn2K/2NB4/1P3PPP/3RR3 b - - 0 21	0.250276
4kb1r/1p2p1p1/2pnb2p/3p4/P2r4/2NB2K1/1P3PPP/3RR3 b - - 1 23	0.378178
4kb1r/1p2p1p1/2pn3p/3p4/P2r4/2NR2K1/1P3PPP/3R4 b - - 0 25	0.374169
4kb1r/1p2p1p1/2p4p/3p1n2/P7/2NR1K2/1P3PPP/8 b - - 0 27	0.379853
4kbr1/1p2p1p1/2p4p/5n2/P2pN3/1R3K2/1P3PPP/8 b - - 3 29	0.399979
4kbr1/4p1p1/7p/1R3n2/3pN3/5K2/1P3PPP/8 b - - 0 31	0.407699
1R3br1/5kp1/4p2p/5n2/3pN1P1/5K2/1P3P1P/8 b - - 0 33	0.401031
6R1/4bkp1/4p2p/8/3pN1Pn/6K1/1P3P1P/8 b - - 0 35	0.402617
r1bqkbnr/1ppn1ppp/8/pB2p3/4P3/P7/1PP2PPP/RNBQK1NR b KQkq - 1 6	0.509683
r1bqk2r/1ppn1ppp/5n2/pBb1p3/4P3/P4N2/1PP2PPP/RNBQ1RK1 b kq - 5 8	0.506561
r1bq1rk1/1p1n1ppp/2p2n2/p1b1p3/2B1P3/P1N2N2/1PP2PPP/R1BQ1RK1 b - - 1 10	0.503750
r1bqr1k1/1p1n1ppp/2p2n2/2b1p1B1/p1B1P3/P1N2N2/1PP2PPP/2RQ1RK1 b - - 3 12	0.504999
r1bq1rBk/1p1n2pp/2p2n2/2b1p1B1/p3P3/P1N2N2/1PP2PPP/2RQ1RK1 b - - 2 14	0.448558
r1bqr1k1/1p1n2pp/2p2n2/2b1p3/p3P3/P1N1BN2/1PP2PPP/2RQR1K1 b - - 3 16	0.444086
r1b1r1k1/1pqn2pp/2p2n2/4p3/p3P3/P1N2N2/1PP2PPP/2RQR1K1 b - - 2 18	0.437597
r3r1k1/1pq3pp/2p1bn2/2n1p1Q1/p3P3/P1N2N2/1PP2PPP/2R1R1K1 b - - 6 20	0.425175
3rr2k/1pq3pp/2p1bn2/2n1N3/p3P3/P1N3Q1/1PP2PPP/2R1R1K1 b - - 2 22	0.460033
4r1k1/1pQ3pp/2p1bnN1/2n5/p3P3/P1N5/1PPr1PPP/2R1R1K1 b - - 0 24	0.610054
4r1k1/1pQ3p1/2p1b1p1/2n1P3/p5n1/P1N5/1PPrRPPP/2R3K1 b - - 2 26	0.614544
6k1/1p2Q1p1/2p1b1p1/2n1P3/p5n1/P1N5/1PPr1PPP/2R3K1 b - - 1 28	0.638217
4Q3/6pk/1pp1b1p1/2n1P3/N5n1/P7/1PPr1PPP/2R3K1 b - - 0 30	0.606756
8/3b2pk/1pp3p1/4P3/Q5n1/P7/1PPr1PPP/2R3K1 b - - 0 32	0.617973
8/3b2pk/1pp3p1/4n3/7Q/P7/1PP1rPPP/2R3K1 b - - 3 34	0.639513
rnb1kbnr/pp1qpp2/6pp/2P5/5P2/4P3/PPP3PP/RNB1KBNR w KQkq - 0 6	0.064350
rnb1kb1r/pp2pp2/5npp/2PqN3/5P2/4P3/PPP3PP/RNB1KB1R w KQkq - 4 8	0.081915
rnbk1b1r/pp2pB2/5npp/2P1N3/5P2/4P3/PPP3qP/RNB1K2R w KQ - 1 10	0.079713
rnbk1bBr/pp2p3/5npp/2P1N3/5P2/4P3/PPP2K1q/RNB5 w - - 0 12	0.007934
r1bk1br1/pp2p3/2n2npp/2P1N3/5P2/2N1PK2/PPP4q/R1B5 w - - 2 14	0.007460
r2k1br1/p3p3/2p2npp/2P5/4PPb1/2N2K2/PPP4q/R1B5 w - - 1 16	0.005858
r2k1br1/p3p3/2p2npp/2q5/4PPb1/2NK4/PPP5/R1B5 w - - 0 18	0.007049
r2k1br1/p3p3/2p2npp/8/3BPqb1/2NK4/PPP5/R7 w - - 0 20	0.004878
r5r1/p1k1p1b1/2p2npp/8/2KBPqb1/2N5/PPP5/4R3 w - - 4 22	0.004507
1r4r1/p1k1p1b1/2pq1npp/8/3BP1b1/K1N5/PPP5/4R3 w - - 8 24	0.001102
rn1qkbnr/pbQ1pp1p/8/4P1p1/1p6/8/PP1P1PPP/RNB1KBNR b KQkq - 0 8	0.303704
r3kbnr/pbqBpp1p/8/4P1p1/1p6/8/PP1P1PPP/RNB1K1NR b KQkq - 0 10	0.295665
r4bnr/pb1kpp1p/8/4q1p1/1p1P4/8/PP2NPPP/RNB1K2R b KQ - 0 12	0.298654
r3kbnr/pb2pp1p/8/5qp1/1p1P4/4B3/PP2NPPP/RN3RK1 b - - 4 14	0.299651
r3k2r/pb2ppbp/5n2/5qp1/1pNP4/4B3/PP2NPPP/R4RK1 b - - 8 16	0.272880
3rk2r/p3ppbp/5n2/4Nqp1/1p1Pb3/4B3/PP2NPPP/2R2RK1 b - - 12 18	0.298544
3rk1r1/R3ppb1/5n1p/4Nqp1/1p1Pb3/4B3/PP2NPPP/5RK1 b - - 0 22	0.310261
2Rrkr2/4ppb1/7p/4Nqp1/1p1Pb1n1/4B3/PP2NPPP/5RK1 b - - 4 24	0.265954
2r1kr2/4pp2/7p/4bNp1/1p1Pb1n1/4B3/PP3PPP/5RK1 b - - 0 26	0.271348
2r1kr2/4pp2/7p/5bp1/Pp1P2n1/4B3/1P3PPb/5R1K b - a3 0 28	0.269772
4kr2/4pp2/3b3p/P4bp1/1p1P2n1/1P2B3/2r2PP1/5R1K b - - 0 30	0.266344
4kr2/4pp2/3b3p/P5p1/1p1Pb3/1P2nP2/2r3P1/4R2K b - - 0 32	0.263659
4kr2/4pp2/3b3p/P5p1/1p1P4/1P2nP2/7r/4R1K1 b - - 2 34	0.266031
4kr2/4pp2/3b3p/P5p1/1p1P4/1P3P2/2n3K1/4R3 b - - 0 36	0.267829
rnbqkb1r/pp3ppp/3p1n2/2p1P3/8/1P1Q4/P1P1PPPP/RNB1KBNR w KQkq - 0 5	0.584924
rnb1kb2/pp3ppr/3p1q2/2p5/8/1P6/P1P1PPPP/RNB1KBNR w KQq - 0 7	0.344809
r3kb2/pp3ppr/2np1q2/2p2b2/8/1PP2N2/P3PPPP/RNB1KB1R w KQq - 3 9	0.356662
r3kb2/pp3pp1/2np2q1/2p2bBr/8/1PP2N2/P2NPPPP/R3KB1R w KQq - 7 11	0.352120
2kr4/pp2bpp1/2np2q1/2p2bBr/2N4P/1PP2N2/P3PPP1/R3KB1R w KQ - 3 13	0.350504
1k1r4/pp2npp1/3p2q1/2p2b1r/2N4P/1PP2N2/P3PPP1/3RKB1R w K - 0 15	0.356034
1k1r4/pp2npp1/3p1q2/2p1N2r/2N1b2P/1PP1P3/P4PP1/3RKB1R w K - 1 17	0.332087
1k1r4/pp2n1p1/3N2q1/2p4r/4b2P/1PP1P3/P4PP1/3RKB1R w K - 1 19	0.321690
1k6/pp2n1p1/8/2p4r/4q2P/1PP1P3/P4PP1/3K1B1R w - - 0 21	0.319268
1k6/pp2n1p1/8/2p5/7q/1PP1P3/P2K1PP1/5B2 w - - 0 23	0.315765
1k6/pp4p1/5q2/2pn4/5P2/1PP1P1P1/P2K4/5B2 w - - 1 25	0.307916
1k6/pp4p1/8/2pn4/2P2P2/1P2q1P1/P3K3/5B2 w - - 0 27	0.288193
1k6/pp4p1/8/2p5/2P2P2/1Pn3q1/P1K5/5B2 w - - 0 29	0.289537
1k6/pp4p1/8/2p5/2P2q2/1P1B4/n2K4/8 w - - 0 31	0.275106
1k6/pp4p1/8/2p5/2P1nq2/1P1B4/2K5/8 w - - 4 33	0.274809
r1b1kbnr/1p1n1pp1/p2P3p/1Np5/7q/8/PPPBPPP1/R2QKBNR w KQkq - 1 8	0.981737
1rbk1bnr/1pNn1pp1/p2P3p/2p5/7R/8/PPPBPPP1/R2QKBN1 w Q - 1 10	0.981560
1rb1kb1r/1p1nnpp1/p2P3p/2p5/4R3/8/PPPBPPP1/R2QKBN1 w Q - 2 12	0.958031
1rb1k2r/1p2bpp1/p4n1p/2p5/4R3/5N2/PPPBPPP1/R2QKB2 w Q - 2 14	0.952862
1r2kr2/1p2bpp1/p3bn1p/B1p1R3/8/5N2/PPP1PPP1/R2QKB2 w Q - 6 16	0.952217
2r1kr2/1p2bpp1/pB2bn1p/4R3/2p1P3/5N2/PPP2PP1/R2QKB2 w Q - 2 18	0.955158
2r1kr2/1p2bpp1/pB2bn1p/4R3/3QP3/5N2/PpP1BPP1/R3K3 w Q - 0 20	0.951346
2r1kr2/1p3pp1/pB2bn1p/R7/4Pb2/5N2/PQP1BPP1/R3K3 w Q - 3 22	0.947483
4kr2/5pp1/p3bn1p/1pB5/4Pb2/5N2/PQP1BPP1/R3K3 w Q - 0 24	0.960916
6k1/5pp1/p3bn1p/1p6/4Pb2/Q4N2/P1P1BPP1/R3K3 w Q - 2 26	0.966774
Qb4k1/5pp1/4b2p/1p6/4n3/5N2/P1P1BPP1/R3K3 w Q - 2 28	0.987936
1Q6/5ppk/7p/1B1b4/4n3/5N2/P1P2PP1/R3K3 w Q - 1 30	0.988843
6k1/5pp1/5n1p/1B1bQ3/P7/5N2/2P2PP1/R3K3 w Q - 1 32	0.990104
3R4/5ppk/5n1p/1B2Q3/P3b3/5N2/2P2PP1/2K5 w - - 5 34	0.991809
3R4/5p1k/5npp/PB3Q2/8/5b2/2P2PP1/2K5 w - - 0 36	0.996963
rnbqkb1r/pppppppp/8/8/4n2P/2N5/PPPP1PP1/R1BQKBNR b KQkq - 1 3	0.467989
r1bqkb1r/ppp1pppp/2n5/3p4/3Pn2P/2N2N2/PPP2PP1/R1BQKB1R b KQkq - 0 5	0.465533
r2qkb1r/ppp2ppp/2n1p3/3p1b2/3PnB1P/2NB1N2/PPP2PP1/R2QK2R b KQkq - 1 7	0.456085
r2Bk1r1/pp3ppp/2n1p3/3p1b2/1b1Pn2P/2NB1N2/PPP2PP1/R2QK2R b KQq - 0 9	0.624896
3rk1r1/pp3ppp/2n1p3/3p1b2/3PB2P/2P2N2/P1P2PP1/R2QK2R b KQ - 0 11	0.632474
3rkr2/pp3ppp/2n1p3/5bN1/3Pp2P/2P5/P1P2PP1/R2Q1RK1 b - - 3 13	0.618215
3rkr2/pp3pp1/2n4p/3PpbN1/4p2P/2P5/P1P1QPP1/R4RK1 b - - 1 15	0.638433
4kr2/pp3pp1/2n1b2p/3rp3/4N2P/2P5/P1P1QPP1/1R3RK1 b - - 2 17	0.643338
4kr2/pp1r1pp1/4b2p/4p2Q/2PnN2P/8/P1P2PP1/1R3RK1 b - - 2 19	0.645006
4kr2/pp3pp1/3N3p/2Prpb1Q/3n3P/8/P1P2PP1/1R3RK1 b - - 2 21	0.689872
4kr2/p4pp1/1p1P3p/4pb1Q/3n3P/8/P1P2PP1/1R2R1K1 b - - 1 23	0.692212
4kr2/p2P1pp1/1p4bp/7Q/3np2P/8/P1P2PP1/3RR1K1 b - - 0 25	0.711630
5r2/p2Pkpp1/1p1Qn1bp/8/4p2P/8/P1P2PP1/3RR1K1 b - - 4 27	0.715270
1Q1k1r2/p2P1pp1/1p2n1b1/3R3p/4p2P/8/P1P2PP1/4R1K1 b - - 1 29	0.716928
3Q1k2/p4pp1/1p2n1b1/3R3p/4p2P/8/P1P2PP1/4R1K1 b - - 0 31	0.659345
rn1qkbnr/p1p2pp1/8/1p1pP2p/8/6P1/PPQ1P2P/RNB1KBNR w KQkq - 0 7	0.816778
r2qk1nr/p1pn1pp1/8/1p1pP2p/1b6/2N2NP1/PPQ1P2P/R1B1KB1R w KQkq - 4 9	0.828223
r2q1rk1/p1pnnpp1/8/1p1pP2p/1b6/2N1BNP1/PPQ1P1BP/R3K2R w KQ - 8 11	0.838498
r2q1rk1/p1pn1pp1/8/1p1pPn1p/8/2Q1BNP1/PP2P1BP/R4RK1 w - - 1 13	0.834371
r2q1rk1/p1pn1pp1/8/3pP2p/1p6/3QnNP1/PP2P1BP/3R1RK1 w - - 0 15	0.828505
rnbqkbr1/pppp2p1/7n/4Pp1p/8/1P4P1/P1PKPP1P/RNBQ1BNR w q f6 0 6	0.537832
r1bqkbr1/pppp2p1/2n5/4Pp1p/6n1/1P3NP1/P1P1PP1P/RNBQKB1R w q - 4 8	0.540575
r1bqkr2/ppppb1p1/2n5/4Pp1p/5Bn1/1P3NP1/P1P1PP1P/RN1QKB1R w q - 8 10	0.535080
r1bqkr2/pppp2p1/2n4B/4Pp1p/6n1/1PN2NP1/P1P1Pb1P/R2QKB1R w q - 0 12	0.362001
r1bqkr2/pppp2p1/2n5/4Pp1p/6n1/1PN2NP1/P1P1Pb1P/R1KQ1B1R w q - 2 14	0.372774
r1bqkr2/ppp3p1/2np4/4Pp1p/4P3/1PNQnNP1/P1P2b1P/R1K2B1R w q - 0 16	0.372081
r1b1kr2/pp4p1/2np4/4Ppqp/4P3/1PN1n1P1/P1P2b1P/R1K2B1R w q - 0 18	0.258416
r1b1kr2/pp4p1/2nP4/5pqp/4P3/1PN1n1P1/PKP2b1P/R6R w q - 2 20	0.255645
2kr1r2/pp4p1/2nPb3/5pqp/4P3/PPN1n1P1/1KP2b1P/R1R5 w - - 3 22	0.254964
2kr1r2/pp4p1/2nPb3/7p/6q1/PPN1n3/1KP2b1P/R1R5 w - - 0 24	0.253176
2kr3r/pp4p1/3Pb3/1N5p/2Pn2q1/PP2n3/1K3b1P/R1R5 w - - 1 26	0.253272
2kr2r1/pp4p1/3Pb3/1N5p/2Pn2n1/PP6/1K3b2/R1R5 w - - 0 28	0.282082
2kr1r2/pp4p1/3Pb3/1N5p/2P3n1/PPR2n2/1K3b2/3R4 w - - 4 30	0.282535
1k1r1r2/Np4p1/3Pb3/2P4p/8/PPR1nn2/1K3b2/3R4 w - - 1 32	0.281561
1k1r4/1p1b2p1/3P1r2/1NP4p/8/PPRRnn2/1K3b2/8 w - - 5 34	0.308044
rnq1kbn1/ppp2p1r/3p4/4p1p1/2B1P1P1/8/PPPP1P2/RNBQK1N1 w Qq - 2 9	0.721376
rnq1kbn1/ppp2p2/3p4/4p1p1/2B1P1P1/2N2N2/PPPP1P2/R1BQK2r w Qq - 6 11	0.678604
rn2kb2/ppp1np2/3p4/4p1p1/3PP1q1/2N2N2/PPP2P2/R1BQKB1r w Qq - 1 13	0.698558
rn2k3/ppp1npb1/8/4p1B1/4P1q1/2N2N2/PPP2P2/R2QKB1r w Qq - 0 15	0.711252
3rk3/ppp1npb1/2n5/4p3/4P1q1/2N1BN2/PPP2P2/2RQKB1r w - - 4 17	0.675175
3rk3/ppp1npb1/2n5/4p1N1/4P3/2N1B3/PPP1QP1q/2R1KB1r w - - 8 19	0.678891
3rk3/ppp1npb1/8/6N1/3pP3/2N5/PPP1QP1q/3RKB1r w - - 0 21	0.683513
4kN2/ppp1npb1/8/8/4P3/2p5/PPP1QP1q/3rKB1r w - - 0 23	0.536213
5k2/pppQnpb1/8/8/4P3/8/PpP2P1q/4KB1r w - - 0 25	0.999724
r1bqkb1r/ppp3pp/n4n2/3ppp2/3P1P2/1PN2N2/P1P1P1PP/R1BQKB1R w KQkq - 2 6	0.548442
r1bqk2r/ppp3pp/n7/3pPp2/1b1Pn3/1PN2N2/PBP1P1PP/R2QKB1R w KQkq - 3 8	0.516538
r1bq1rk1/ppp3pp/n7/3pPp2/1b1P4/1PNQ1N2/PBP1PnPP/2KR1B1R w - - 7 10	0.441717
r1bq1rk1/ppp3pp/n7/1Q1pPp2/3P4/1PB2N2/P1P1P1PP/2KR1B1n w - - 0 12	0.430907
r1bq1rk1/ppp3pp/n7/1Q1pP3/3P1p2/1PB2N2/P1P1PnPP/1K2RB2 w - - 0 14	0.399716
r1bq1rk1/p5pp/n1p5/1p1pP3/Q2P1p2/1PB1PN2/P1P2nPP/1K2RB2 w - - 0 16	0.401031
2rq1rk1/pb4pp/n1p1P3/1p1p4/3P1p2/QPB1PN2/P1P2nPP/1K2RB2 w - - 1 18	0.501562
5rk1/pbq3pp/n1p5/1p1p4/3P1p2/QPB1PN2/P1P2nPP/1K2RB2 w - - 0 20	0.509683
2q2rk1/pb4pp/n1p5/Bp1pN3/3Pnp2/QP2P3/P1P3PP/1K2RB2 w - - 4 22	0.513425
5r1k/pb2Q1pp/n1p5/Bp1pNq2/3Pnp2/1P1BP3/P1P3PP/1K2R3 w - - 8 24	0.627919
1n3r1k/pQ4pp/2p5/Bp2Nq2/3Ppp2/1P2P3/P1P3PP/1K2R3 w - - 1 26	0.636471
1n3r1k/Q5pp/2p5/Bp2Nq2/3Pp3/1P2P3/P1P2pPP/1K3R2 w - - 0 28	0.598706
1n3rk1/4Q1pp/1Bp5/1p2N2q/3Pp3/1P2P3/P1P2pPP/1K3R2 w - - 4 30	0.604187
1n3r1k/6pp/1Bp1Q3/4N2q/1p1Pp3/1P2P2P/P1P2pP1/1K3R2 w - - 0 32	0.619666
1n3r1k/6pp/2p5/2B1N3/1pQPp3/1P2P2P/P1P2pP1/1K2qR2 w - - 4 34	0.572542
rn1qkbnr/p2Npppp/b7/1pp5/8/8/PPPPPPPP/RNBQKB1R w KQkq - 1 4	0.546333
r2qkbnr/p4ppp/n7/1p2p3/8/8/PPPPPPPP/RNBQKB1R w KQkq - 0 6	0.552937
r2qkb1r/p4ppp/n4n2/4p3/1p2P3/2N5/PPPP1PPP/R1BQKB1R w KQkq - 1 8	0.571109
r2q1b1r/p3kppp/n7/1B1np3/1p2P3/8/PPPP1PPP/R1BQK2R w KQ - 0 10	0.570246
r2q1b1r/p3kppp/2B5/3np3/1p6/8/PPPP1PPP/R1BQK2R w KQ - 0 12	0.569382
q4b1r/p3kppp/8/3n4/1p1p4/8/PPP2PPP/R1BQK2R w KQ - 0 14	0.593916
4kb1r/p4ppp/2q5/3n4/1p1Q4/8/PPP2PPP/R1B2RK1 w - - 3 16	0.619907
4kb1r/4nppp/2q5/p7/1p1Q1B2/8/PPP2PPP/R3R1K1 w - - 0 18	0.622773
4kb1r/4n1pp/6q1/p4p2/1pPQ1B2/8/PP3PPP/3RR1K1 w - - 0 20	0.678157
3Q3r/4bkpp/6q1/p4p2/1pP2B2/8/PP3PPP/3R2K1 w - - 0 22	0.675661
7Q/3Rbkpp/6q1/5p2/1pP2B2/p7/PP3PPP/6K1 w - - 0 24	0.675819
7Q/3Rb1pp/4k1q1/5p2/1pP5/8/PB3PPP/6K1 w - - 1 26	0.684092
2Q5/4bkpp/8/5p2/1pPR2q1/8/PB3PPP/6K1 w - - 5 28	0.723424
8/5kpp/5b2/5Q2/1pP3p1/8/PB3PPP/6K1 w - - 2 30	0.725716
8/4k2p/5p2/2P2Q2/1p4p1/8/P4PPP/6K1 w - - 1 32	0.731955
rnbqkbnr/p1pp1ppp/1p6/8/3pP3/8/PPPB1PPP/RN1QKBNR w KQkq - 0 4	0.487822
r1bqkb1r/p1pp1ppp/1pn2n2/8/3pP3/3B1N2/PPPB1PPP/RN1QK2R w KQkq - 4 6	0.491878
r1bqk2r/p1pp1ppp/1pn2n2/4b3/3pP3/2PB1N2/PP1B1PPP/RN1Q1RK1 w kq - 1 8	0.510619
r1bqk1r1/p1pp1ppp/1p3n2/4n3/3pP3/1QPB4/PP1B1PPP/RN3RK1 w q - 0 10	0.536916
r2qk1r1/pbpp1ppp/1p3n2/8/3PP3/3Q4/PP1B1PPP/RN3RK1 w q - 1 12	0.530781
2rqkr2/pbpp1ppp/1p3n2/8/3PPB2/2NQ4/PP3PPP/R4RK1 w - - 5 14	0.541184
3qkr2/pbr2ppp/1p3n2/3p4/3PP3/2NQ4/PP3PPP/3R1RK1 w - - 0 16	0.453365
3qkr2/p3rppp/bp3n2/3p4/3PP3/2N5/PP3PPP/3RR1K1 w - - 2 18	0.281561
3qkr2/p3rppp/1p6/3pP3/P1bP2n1/2N5/1P3PPP/3RR1K1 w - - 1 20	0.283304
4kr2/p1q1rppp/1p6/1P1pP3/3P2n1/8/1P3PPP/3RR1K1 w - - 1 22	0.283852
4kr2/p3rppp/1pR5/1P1pPq2/3P2n1/8/1P3PPP/4R1K1 w - - 5 24	0.279207
4kr2/p1R1rppp/1p2qn2/1P1pP3/3P4/5P2/1P4PP/4R1K1 w - - 3 26	0.280974
4kr2/p2qrppp/1pR5/1P1pP2n/3P4/5P2/1P4PP/3R2K1 w - - 7 28	0.279902
